record_type,section,id,folder,observed_winner,seam_winner,classification,clock_gap_pct,att_dead_clock,def_dead_clock,expected,pass,finding_class,flags,gatot_abstain,law_version,input_mutated,arithmetic,details
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7_DefInfA+4.0D+0.0_Gatotlvl1_NoDefenderHero_20260712_092047,Lab Rat,attacker,attacker,CORRECT,1665.8823529411766,1501.0,85.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7_DefInfA+4.0D+10.0_Gatotlvl1_NoDefenderHero_20260712_092223,Lab Rat,attacker,attacker,CORRECT,1513.978494623656,1501.0,93.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7_DefInfA+4.0D+15.5H+10.0_Gatotlvl1_NoDefenderHero_20260712_093608,Lab Rat,attacker,attacker,CORRECT,1302.803738317757,1501.0,107.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7_DefInfA+4.0D+15.5H+11.1_Gatotlvl1_NoDefenderHero_20260712_095059,Lab Rat,attacker,attacker,CORRECT,1289.8148148148148,1501.0,108.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7_DefInfA+4.0D+15.5_Gatotlvl1_NoDefenderHero_20260712_092648,Lab Rat,attacker,attacker,CORRECT,1431.6326530612243,1501.0,98.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7_DefInfA+4.0D+5.0H+1.0_Gatotlvl1_NoDefenderHero_20260712_123341,Lab Rat,attacker,attacker,CORRECT,1567.7777777777778,1501.0,90.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7_DefInfA+4.0D+5.0H+1.5_Gatotlvl1_NoDefenderHero_20260712_123621,Lab Rat,attacker,attacker,CORRECT,1567.7777777777778,1501.0,90.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+257.7_Gatotlvl1_NoDefenderHero_20260712_090948,Lab Rat,attacker,attacker,CORRECT,1665.8823529411766,1501.0,85.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+269.7D+196.6L+10.0H+10.0_DefInfA+4.0D+5.0L+1.8H+14.4_Gatotlvl1_NoDefenderHero_20260712_131030,Lab Rat,attacker,attacker,CORRECT,1586.5168539325844,1501.0,89.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+269.7D+202.1L+10.0H+10.0_DefInfA+4.0D+5.0L+1.8H+16.1_Gatotlvl1_NoDefenderHero_20260712_134827,Lab Rat,attacker,attacker,CORRECT,1549.4505494505495,1501.0,91.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1InfvT1Inf_AttInfA+269.7D+202.1L+10.0H+10.0_DefInfA+4.0D+5.0L+1.8H+16.1_Gatotlvl1_NoDefenderHero_20260712_135653,Lab Rat,attacker,attacker,CORRECT,1549.4505494505495,1501.0,91.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T1MMvT1MM_Gordonlvl1_NoDefenderHero_20260711_213829,Lab Rat,attacker,attacker,COIN_FLIP,0.0,19.0,19.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 19, ""seam_t_def_dead"": 19, ""status"": ""MATCH"", ""v2_t_att_dead"": 19, ""v2_t_def_dead"": 19}",
W1,W1,FarSeer_1v1_T3InfvT1Inf_AttInfA+257.7D+186.6L+0.0H+0.0_DefInfA+4.0D+5.0L+1.8H+14.4_Gatotlvl1_NoDefenderHero_20260712_130941,Lab Rat,attacker,attacker,CORRECT,2963.2653061224487,1501.0,49.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T3InfvT1Inf_AttInfA+257.7D+186.6L+0.0H+0.0_DefInfA+4.0D+5.0L+1.8H+4.0_Gatotlvl1_NoDefenderHero_20260712_130801,Lab Rat,attacker,attacker,CORRECT,3235.5555555555557,1501.0,45.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T3InfvT1Inf_AttInfA+257.7D+192.1L+0.0H+0.0_DefInfA+14.0D+15.0L+11.8H+27.1_Gatotlvl1_NoDefenderHero_20260712_135113,Lab Rat,attacker,attacker,CORRECT,2444.0677966101694,1501.0,59.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T3InfvT1Inf_AttInfA+257.7D+192.1L+0.0H+0.0_DefInfA+4.0D+5.0L+1.8H+16.1_Gatotlvl1_NoDefenderHero_20260712_135603,Lab Rat,attacker,attacker,CORRECT,2902.0,1501.0,50.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T3InfvT1Inf_AttInfA+257.7_DefInfA+4.0D+5.0H+1.0_Gatotlvl1_NoDefenderHero_20260712_123127,Lab Rat,attacker,attacker,CORRECT,3390.6976744186045,1501.0,43.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T3InfvT1Inf_AttInfA+269.7D+196.6L+10.0H+10.0_DefInfA+4.0D+5.0L+1.8H+14.4_Gatotlvl1_NoDefenderHero_20260712_131118,Lab Rat,attacker,attacker,CORRECT,3390.6976744186045,1501.0,43.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T3InfvT1Inf_AttInfA+269.7D+202.1L+10.0H+10.0_DefInfA+4.0D+5.0L+1.8H+16.1_Gatotlvl1_NoDefenderHero_20260712_134910,Lab Rat,attacker,attacker,CORRECT,3311.3636363636365,1501.0,44.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,FarSeer_1v1_T3InfvT1Inf_AttInfA+272.1D+202.1L+10.0H+10.0_DefInfA+4.0D+5.0L+1.8H+16.1_Gatotlvl1_NoDefenderHero_20260712_135804,Lab Rat,attacker,attacker,CORRECT,3390.6976744186045,1501.0,43.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1InfvT1Inf_NoAttackerHero_Eliflvl1_20260712_013954,Lab Rat,defender,defender,CORRECT,4371.111111111111,45.0,2012.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,[],null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 45, ""seam_t_def_dead"": 2012, ""status"": ""MATCH"", ""v2_t_att_dead"": 45, ""v2_t_def_dead"": 2012}",
W1,W1,LabRat_1v1_T1InfvT1Inf_NoAttackerHero_Gatotlvl1_20260712_014520,Lab Rat,defender,defender,CORRECT,1329.5238095238096,105.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_budget_inf_dealer"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,LabRat_1v1_T1InfvT1Inf_NoAttackerHero_Gordonlvl1_20260711_214025,Lab Rat,defender,defender,COIN_FLIP,2.0338983050847457,295.0,301.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,[],null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 295, ""seam_t_def_dead"": 301, ""status"": ""MATCH"", ""v2_t_att_dead"": 295, ""v2_t_def_dead"": 301}",
W1,W1,LabRat_1v1_T1LanvT1Inf_NoAttackerHero_Gordonlvl1_20260711_214053,Lab Rat,defender,defender,CORRECT,23.863636363636363,88.0,109.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 88, ""seam_t_def_dead"": 109, ""status"": ""MATCH"", ""v2_t_att_dead"": 88, ""v2_t_def_dead"": 109}",
W1,W1,LabRat_1v1_T1LanvT1MM_NoAttackerHero_Gordonlvl1_20260711_213859,Lab Rat,attacker,defender,WRONG,13.636363636363635,22.0,25.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,KNOWN_OPEN,"[""K(Mar->Lan) factorized"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 22, ""seam_t_def_dead"": 25, ""status"": ""MATCH"", ""v2_t_att_dead"": 22, ""v2_t_def_dead"": 25}",
W1,W1,LabRat_1v1_T1MMvT1Inf_NoAttackerHero_Gordonlvl1_20260711_213754,Lab Rat,attacker,defender,COIN_FLIP,1.3888888888888888,72.0,73.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 72, ""seam_t_def_dead"": 73, ""status"": ""MATCH"", ""v2_t_att_dead"": 72, ""v2_t_def_dead"": 73}",
W1,W1,LabRat_1v1_T1MMvT1Inf_NoAttackerHero_Gordonlvl1_20260711_214115,Lab Rat,attacker,defender,COIN_FLIP,1.3888888888888888,72.0,73.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 72, ""seam_t_def_dead"": 73, ""status"": ""MATCH"", ""v2_t_att_dead"": 72, ""v2_t_def_dead"": 73}",
W1,W1,Alpaca_1v1_FC1T1LanvT1Lan_Gordonlvl64_Gordonlvl51_20260719_122337,MuellerAlpaca,attacker,attacker,CORRECT,36.0,34.0,25.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""K(Lan->Lan) factorized"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 34, ""seam_t_def_dead"": 25, ""status"": ""MATCH"", ""v2_t_att_dead"": 34, ""v2_t_def_dead"": 25}",
W1,W1,Alpaca_1v1_T1MMFC1vT1InfFC1_Vulcanus_Gatot_20260713_105103,MuellerAlpaca,attacker,attacker,CORRECT,50.0,180.0,120.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""gatot_kit_target"", ""gatot_scurve"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""GATOT_SPECIAL_REGIME""}",
W1,W1,Alpaca_3v1_FC1T6MMvT1Inf_Vulcanus_GatotAurad_20260719_120930,MuellerAlpaca,attacker,attacker,CORRECT,32375.0,1299.0,4.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""gatot_kit_target"", ""gatot_scurve"", ""gatot_state_detected_aurad_mueller"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""WINNER_ONLY_MULTICOUNT""}",
W1,W1,LabRat_32v1_T3MMvT1Inf_NoAttackerHero_Gatotlvl1_20260712_213727,MuellerAlpaca,defender,defender,COIN_FLIP,7.675753228120516,1394.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""WINNER_ONLY_MULTICOUNT""}",
W1,W1,LabRat_33v1_T3MMvT1Inf_NoAttackerHero_Gatotlvl1_20260712_213849,MuellerAlpaca,attacker,attacker,CORRECT,673.1182795698925,1438.0,186.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""budget_farseer_aurad"", ""gatot_budget"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""WINNER_ONLY_MULTICOUNT""}",
W1,W1,LabRat_66v1_T3LanvT1Inf_NoAttackerHero_Gatotlvl1_20260712_214434,MuellerAlpaca,defender,defender,CORRECT,280.61292471685545,5713.0,1501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""G_l(Lan T3) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_farseer_aurad"", ""gatot_budget"", ""gatot_capped"", ""gatot_k_laninf_T3_edge(ordinary-base caveat)"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""WINNER_ONLY_MULTICOUNT""}",
W1,W1,LabRat_67v1_T3LanvT1Inf_NoAttackerHero_Gatotlvl1_20260712_214455,MuellerAlpaca,attacker,attacker,CORRECT,1764.951768488746,5800.0,311.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""G_l(Lan T3) fallback_infantry"", ""K(Lan->Inf) edge_implied (shield-model-conditional)"", ""budget_farseer_aurad"", ""gatot_budget"", ""gatot_k_laninf_T3_edge(ordinary-base caveat)"", ""gatot_kit_target"", ""gatot_state_detected_aurad_farseer"", ""non-Inf dealer: G_w hypothesis + proc-gating risk""]",null,stage6.6,False,"{""status"": ""WINNER_ONLY_MULTICOUNT""}",
W1,W1,MuellerAlpaca_1v1_T1InfvFC1T1Inf_AttInfA+194.1D+172.2L+122.0H+118.7_DefInfA+514.1D+506.9L+115.0H+114.1_Gatotlvl1_AlpacaFC1T1_NoDefenderHero_20260712_150803,MuellerAlpaca,defender,defender,CORRECT,340.44117647058823,136.0,599.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""gatot_inert_no_kit"", ""gatot_state_detected_inert_mueller""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 136, ""seam_t_def_dead"": 599, ""status"": ""MATCH"", ""v2_t_att_dead"": 136, ""v2_t_def_dead"": 599}",
W1,W1,MuellerAlpaca_1v1_T1InfvFC1T1Inf_AttInfA+251.3D+229.4L+122.0H+156.6_DefInfA+514.1D+506.9L+115.0H+114.1_Gatotlvl1_AlpacaFC1T1_NoDefenderHero_20260712_151512,MuellerAlpaca,defender,defender,CORRECT,159.58549222797927,193.0,501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""gatot_inert_no_kit"", ""gatot_state_detected_inert_mueller""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 193, ""seam_t_def_dead"": 501, ""status"": ""MATCH"", ""v2_t_att_dead"": 193, ""v2_t_def_dead"": 501}",
W1,W1,MuellerAlpaca_1v1_T1InfvFC1T1Inf_AttInfA+251.3D+229.4L+126.4H+123.6_DefInfA+514.1D+506.9L+115.0H+114.1_Gatotlvl1_AlpacaFC1T1_NoDefenderHero_20260712_151159,MuellerAlpaca,defender,defender,CORRECT,192.85714285714286,168.0,492.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""gatot_inert_no_kit"", ""gatot_state_detected_inert_mueller""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 168, ""seam_t_def_dead"": 492, ""status"": ""MATCH"", ""v2_t_att_dead"": 168, ""v2_t_def_dead"": 492}",
W1,W1,MuellerAlpaca_1v1_T1InfvFC1T1Inf_AttInfA+251.3D+268.4L+122.0H+118.7_DefInfA+514.1D+506.9L+115.0H+114.1_Gatotlvl1_AlpacaFC1T1_NoDefenderHero_20260712_151839,MuellerAlpaca,defender,defender,CORRECT,172.2826086956522,184.0,501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""gatot_inert_no_kit"", ""gatot_state_detected_inert_mueller""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 184, ""seam_t_def_dead"": 501, ""status"": ""MATCH"", ""v2_t_att_dead"": 184, ""v2_t_def_dead"": 501}",
W1,W1,MuellerAlpaca_1v1_T1InfvFC1T1Inf_AttInfA+251.3D+268.4L+122.0H+118.7_DefInfA+514.1D+506.9L+172.3H+114.1_Gatotlvl1_AlpacaFC1T1_NoDefenderHero_20260712_152106,MuellerAlpaca,defender,defender,CORRECT,245.51724137931035,145.0,501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""gatot_inert_no_kit"", ""gatot_state_detected_inert_mueller""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 145, ""seam_t_def_dead"": 501, ""status"": ""MATCH"", ""v2_t_att_dead"": 145, ""v2_t_def_dead"": 501}",
W1,W1,MuellerAlpaca_1v1_T1InfvFC1T1Inf_AttInfA+251.3D+282.7L+122.0H+118.7_DefInfA+514.1D+506.9L+172.3H+114.1_Gatotlvl1_AlpacaFC1T1_NoDefenderHero_20260712_152248,MuellerAlpaca,defender,defender,CORRECT,231.78807947019865,151.0,501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""gatot_inert_no_kit"", ""gatot_state_detected_inert_mueller""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 151, ""seam_t_def_dead"": 501, ""status"": ""MATCH"", ""v2_t_att_dead"": 151, ""v2_t_def_dead"": 501}",
W1,W1,MuellerAlpaca_1v1_T1InfvFC1T1Inf_AttInfA+251.3D+284.4L+122.0H+118.7_DefInfA+514.1D+506.9L+172.3H+114.1_Gatotlvl1_AlpacaFC1T1_NoDefenderHero_20260712_152350,MuellerAlpaca,defender,defender,CORRECT,229.60526315789474,152.0,501.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""gatot_inert_no_kit"", ""gatot_state_detected_inert_mueller""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 152, ""seam_t_def_dead"": 501, ""status"": ""MATCH"", ""v2_t_att_dead"": 152, ""v2_t_def_dead"": 501}",
W1,W1,MuellerAlpaca_1v1_T1InfvFC1T1Inf_AttInfA+251.3D+284.4L+122.0H+156.6_DefInfA+514.1D+506.9L+109.7H+109.3_Gatotlvl1_AlpacaFC1T1_NoDefenderHero_20260712_152607,MuellerAlpaca,defender,defender,CORRECT,112.12121212121211,231.0,490.0,151 CORRECT / 15 COIN_FLIP / 1 ABSTAIN / 3 WRONG,True,,"[""gatot_inert_no_kit"", ""gatot_state_detected_inert_mueller""]",null,stage6.6,False,"{""att_offense_mult"": 1.0, ""def_offense_mult"": 1.0, ""seam_t_att_dead"": 231, ""seam_t_def_dead"": 490, ""status"": ""MATCH"", ""v2_t_att_dead"": 231, ""v2_t_def_dead"": 490}",
